v1,v2,Phrases
spam,1,rohnr @okybl
ham,0,SaanviMehta @okaxl
ham,0,DhruvMehta @okhdfc
ham,0,TaraChoudhury @okybl
ham,0,AnayaMishra @okaxl
spam,1,SohamKapoor @idbi
spam,1,ChaitanyaShah @okhdfc
ham,0,RishaanSharma @okybl
ham,0,PranavGupta @okhdfc
ham,0,ShanayaPatel @kbl
ham,0,RushilReddy @okybl
ham,0,MohitJain @okaxl
ham,0,RuhanBansal @okybl
ham,0,IshanSharma @okicici
ham,0,RahulKumar @okaxl
ham,0,RushilReddy @kbl
ham,0,ShanayaPatel @okybl
ham,0,RheaBhat @okicici
spam,1,AvaniPatel @okicici
spam,1,AarohiShah @okhdfc
ham,0,IshaniDesai @kbl
ham,0,RachitVerma @kbl
ham,0,RiyaYadav @oksbi
ham,0,RahulKumar @okaxl
ham,0,SohamKapoor @okaxl
ham,0,YashJoshi @idbi
spam,1,TaraChoudhury @kbl
spam,1,AmitJoshi @okicici
ham,0,KrishaPatel @oksbi
ham,0,YashJoshi @okicici
ham,0,AdvikaMehta @kbl
spam,1,happysng @kbl
ham,0,AkshayVerma @oksbi
ham,0,RitikaKapoor @okybl
ham,0,RahulKumar @okaxl
spam,1,RuhanBansal @kbl
ham,0,VanyaAgarwal @okaxl
ham,0,SwaraSingh @kbl
ham,0,AbhinavGupta @kbl
ham,0,SwaraSingh @kbl
ham,0,IshikaReddy @idbi
ham,0,ShanayaPatel @okhdfc
ham,0,AnayaMishra @okicici
ham,0,NehaThakur @kbl
spam,1,AvyaanBansal @kbl
ham,0,MyraSahu @okicici
spam,1,ZoyaSingh @okicici
ham,0,RushilReddy @okaxl
ham,0,ZaraThakur @oksbi
spam,1,SarthakGupta @kbl
ham,0,SiyaShah @oksbi
ham,0,AnkitSharma @kbl
ham,0,AmairaSingh @okybl
ham,0,rahul @okicici
ham,0,AryaTiwari @okaxl
ham,0,NavyaVerma @okaxl
ham,0,MiraChoudhury @kbl
ham,0,RachitVerma @okicici
ham,0,AarohiShah @oksbi
ham,0,SohamKapoor @idbi
spam,1,ShreyaKhanna @kbl
ham,0,RiyaYadav @oksbi
spam,1,IshanSharma @okicici
ham,0,SuhaniYadav @okaxl
ham,0,RheaBhat @oksbi
ham,0,AvyaanBansal @idbi
spam,1,VivaanMehta @idbi
ham,0,KritikaSingh @okicici
ham,0,skylarShr @okhdfc
ham,0,IshaniDesai @okicici
spam,1,rachelGreen @okybl
ham,0,SnehaThakur @oksbi
ham,0,VivaanMehta @kbl
ham,0,AishaChoudhury @okhdfc
ham,0,happysng @okaxl
ham,0,ChaitanyaShah @oksbi
ham,0,DhruvMehta @okhdfc
ham,0,KairaKapoor @okaxl
ham,0,AnayaMishra @kbl
ham,0,IshitaChauhan @okybl
ham,0,ZaraThakur @okaxl
ham,0,happysng @okicici
ham,0,SanyaJoshi @kbl
ham,0,AryanGupta @okaxl
ham,0,DhruvMehta @oksbi
spam,1,YugKapoor @okicici
ham,0,ChaitanyaShah @kbl
ham,0,VanyaAgarwal @idbi
ham,0,AvyaanBansal @okaxl
ham,0,AdvaitSingh @okaxl
ham,0,SuhaniYadav @okicici
ham,0,AryanGupta @okicici
spam,1,SwaraSingh @kbl
ham,0,TrishaTiwari @okicici
ham,0,SanyaJoshi @okybl
ham,0,IshaniDesai @idbi
ham,0,AaravKumar @okybl
ham,0,AnviKapoor @kbl
ham,0,AnviKapoor @okhdfc
ham,0,SarthakGupta @okybl
ham,0,RheaBhat @okhdfc
ham,0,RushilReddy @kbl
spam,1,ChaitanyaShah @okicici
ham,0,SaanviMehta @idbi
ham,0,AaravKumar @okicici
ham,0,PrishaSharma @idbi
ham,0,ShreyaKhanna @kbl
spam,1,YashJoshi @okhdfc
ham,0,DhruvMehta @okicici
ham,0,KrishaPatel @okhdfc
ham,0,RachitVerma @okhdfc
ham,0,rohnr @okhdfc
spam,1,sunnysng @okybl
ham,0,AishaChoudhury @okicici
spam,1,AdvaitSingh @okhdfc
ham,0,rachelGreen @okhdfc
ham,0,RheaBhat @okaxl
ham,0,KairaKapoor @idbi
ham,0,SiyaShah @idbi
ham,0,YugKapoor @kbl
spam,1,RushilReddy @okicici
ham,0,AkshayVerma @kbl
ham,0,TaraChoudhury @okhdfc
ham,0,RitikaKapoor @okaxl
spam,1,SiyaShah @okaxl
ham,0,AnviKapoor @kbl
ham,0,RiaTiwari @kbl
spam,1,rachelGreen @oksbi
ham,0,SwaraSingh @okicici
ham,0,AvaniPatel @okybl
ham,0,SanyaJoshi @okhdfc
ham,0,KritikaSingh @okybl
ham,0,RahulKumar @okaxl
ham,0,SarthakGupta @okybl
ham,0,ShanayaPatel @okhdfc
ham,0,SanyaJoshi @kbl
ham,0,DhruvMehta @okybl
ham,0,BhavyaJain @okaxl
ham,0,AnikaYadav @idbi
ham,0,NehaThakur @okicici
ham,0,DivyaAgarwal @okicici
spam,1,SarthakGupta @kbl
ham,0,DhruvMehta @idbi
ham,0,KritikaSingh @okaxl
ham,0,ShreyaKhanna @okaxl
ham,0,AnayaMishra @okicici
ham,0,SnehaThakur @okaxl
ham,0,SaanviMehta @okhdfc
ham,0,rohnr @okybl
ham,0,AarohiShah @idbi
ham,0,AaravKumar @idbi
ham,0,TrishaTiwari @okybl
ham,0,AmairaSingh @okhdfc
ham,0,rjk @kbl
spam,1,AashviPatel @okybl
ham,0,SohamKapoor @oksbi
spam,1,AnviKapoor @okhdfc
spam,1,SiyaShah @oksbi
spam,1,AdvaitSingh @okybl
ham,0,AarohiShah @okicici
ham,0,SanyaJoshi @okybl
ham,0,NavyaVerma @okaxl
ham,0,happysng @okybl
ham,0,YugKapoor @okaxl
spam,1,MiraChoudhury @okhdfc
ham,0,ZaraThakur @okicici
ham,0,RiyaYadav @idbi
ham,0,KritikaSingh @oksbi
ham,0,YashJoshi @kbl
ham,0,AishaChoudhury @oksbi
ham,0,skylarShr @okicici
spam,1,ShivanshKumar @okicici
ham,0,RachitVerma @idbi
ham,0,DhruvMehta @idbi
ham,0,SaanviMehta @idbi
ham,0,SiyaShah @okhdfc
ham,0,ShanayaPatel @okybl
ham,0,PrishaSharma @okybl
ham,0,IshitaChauhan @okicici
ham,0,RuhanBansal @idbi
ham,0,VanyaAgarwal @kbl
ham,0,MiraChoudhury @okicici
ham,0,rachelGreen @oksbi
ham,0,SnehaThakur @okaxl
ham,0,VivaanMehta @okybl
ham,0,AkshayVerma @okybl
ham,0,PrishaSharma @okybl
ham,0,AdvaitSingh @okhdfc
ham,0,SuhaniYadav @kbl
ham,0,IshitaChauhan @idbi
ham,0,MyraSahu @oksbi
ham,0,SwaraSingh @okybl
ham,0,AkshayVerma @oksbi
ham,0,ArnavSingh @kbl
spam,1,BhavyaJain @okybl
spam,1,AnikaYadav @okhdfc
ham,0,YugKapoor @okhdfc
ham,0,RuhanBansal @okaxl
ham,0,IshitaChauhan @okicici
ham,0,rachelGreen @oksbi
ham,0,vdty @idbi
spam,1,AnviKapoor @oksbi
ham,0,ShivanshKumar @kbl
ham,0,KritikaSingh @okaxl
ham,0,DishaKhanna @oksbi
ham,0,KairaKapoor @oksbi
spam,1,AryaTiwari @okybl
spam,1,KritikaSingh @okhdfc
ham,0,AmitJoshi @oksbi
ham,0,ShreyaKhanna @okhdfc
ham,0,DivyaAgarwal @idbi
ham,0,SiyaShah @okhdfc
ham,0,SiyaShah @okybl
ham,0,AmairaSingh @oksbi
spam,1,RishaanSharma @oksbi
ham,0,AryanGupta @okybl
spam,1,TaraChoudhury @okaxl
ham,0,skylarShr @okicici
ham,0,AnkitSharma @idbi
ham,0,AashviPatel @okicici
ham,0,AyushKumar @okhdfc
ham,0,RuhiMehra @okhdfc
ham,0,AdvaitSingh @kbl
ham,0,AryanGupta @idbi
ham,0,TrishaTiwari @okicici
ham,0,happysng @idbi
ham,0,AryanGupta @okhdfc
ham,0,ZaraThakur @okaxl
ham,0,ArnavSingh @oksbi
ham,0,AvyaanBansal @oksbi
spam,1,RiyaYadav @oksbi
ham,0,SanyaJoshi @okhdfc
ham,0,VihaanSharma @oksbi
ham,0,IshaniDesai @okicici
ham,0,KairaKapoor @okicici
ham,0,PrishaSharma @okicici
ham,0,ZoyaSingh @okicici
ham,0,RitikaKapoor @okaxl
spam,1,AmritaThakur @idbi
spam,1,rahul @okybl
ham,0,AnayaMishra @idbi
ham,0,NavyaVerma @kbl
ham,0,AashviPatel @kbl
ham,0,ArnavSingh @okicici
ham,0,VihaanSharma @oksbi
ham,0,AkshayVerma @okicici
ham,0,PrishaSharma @okybl
ham,0,SwaraSingh @okybl
ham,0,PrishaSharma @okaxl
ham,0,ArnavSingh @oksbi
ham,0,SnehaThakur @okhdfc
ham,0,NehaThakur @kbl
ham,0,rahul @okhdfc
spam,1,AyushKumar @okybl
spam,1,RushilReddy @okicici
spam,1,DishaKhanna @oksbi
spam,1,NavyaVerma @kbl
spam,1,AvyaanBansal @okicici
ham,0,VihaanSharma @idbi
ham,0,IshaniDesai @idbi
ham,0,AishaChoudhury @kbl
ham,0,AmritaThakur @okaxl
ham,0,SohamKapoor @okybl
ham,0,DishaKhanna @okaxl
ham,0,IshanSharma @okaxl
ham,0,SamarVerma @okicici
ham,0,ChaitanyaShah @okicici
ham,0,VivaanMehta @okaxl
ham,0,TaraChoudhury @oksbi
spam,1,SnehaThakur @oksbi
ham,0,AmritaThakur @okhdfc
ham,0,AbhinavGupta @okybl
ham,0,TrishaTiwari @idbi
ham,0,IshanSharma @okhdfc
ham,0,MohitJain @kbl
ham,0,SaanviMehta @kbl
ham,0,vdty @oksbi
ham,0,YugKapoor @okicici
ham,0,AyushKumar @idbi
ham,0,vdty @kbl
ham,0,AdvikaMehta @okicici
ham,0,AishaChoudhury @idbi
ham,0,IshikaReddy @idbi
ham,0,vdty @okicici
ham,0,DivyaAgarwal @kbl
ham,0,DhruvMehta @okicici
ham,0,AishaChoudhury @idbi
spam,1,rachelGreen @okaxl
ham,0,SiyaShah @okybl
ham,0,AaryanJain @okhdfc
ham,0,AmairaSingh @okicici
ham,0,AbhinavGupta @oksbi
ham,0,AdvaitSingh @okicici
ham,0,KrishaPatel @idbi
ham,0,AmritaThakur @oksbi
ham,0,AdvikaMehta @okhdfc
ham,0,SaanviMehta @okhdfc
ham,0,DishaKhanna @okaxl
ham,0,VihaanSharma @okybl
ham,0,AdvaitSingh @oksbi
ham,0,SaanviMehta @oksbi
ham,0,PrishaSharma @oksbi
ham,0,AaryanJain @kbl
ham,0,TrishaTiwari @okaxl
ham,0,RitikaKapoor @okaxl
ham,0,AbhinavGupta @kbl
spam,1,TrishaTiwari @okicici
ham,0,RuhiMehra @okybl
ham,0,DishaKhanna @okicici
ham,0,AmairaSingh @kbl
ham,0,AishaChoudhury @oksbi
ham,0,AnikaYadav @oksbi
ham,0,rjk @okybl
spam,1,TrishaTiwari @okaxl
ham,0,AvaniPatel @kbl
ham,0,AaravKumar @kbl
ham,0,SohamKapoor @okhdfc
spam,1,ZoyaSingh @okicici
ham,0,TaraChoudhury @okybl
ham,0,IshaniDesai @kbl
ham,0,ZaraThakur @okybl
ham,0,RiaTiwari @okhdfc
ham,0,ArnavSingh @okaxl
ham,0,sunnysng @oksbi
ham,0,ShreyaKhanna @oksbi
ham,0,NehaThakur @kbl
ham,0,RiyaYadav @idbi
ham,0,SwaraSingh @kbl
ham,0,AmairaSingh @okybl
spam,1,YugKapoor @okhdfc
ham,0,rachelGreen @okicici
spam,1,PrishaSharma @idbi
ham,0,RheaBhat @okybl
ham,0,PrishaSharma @okybl
spam,1,SamarVerma @okicici
spam,1,SarthakGupta @idbi
ham,0,KritikaSingh @idbi
ham,0,AnayaMishra @idbi
ham,0,ShivanshKumar @okicici
ham,0,ChaitanyaShah @idbi
ham,0,RiyaYadav @okhdfc
ham,0,AishaChoudhury @okicici
ham,0,SwaraSingh @oksbi
ham,0,ZaraThakur @okhdfc
spam,1,DishaKhanna @kbl
ham,0,AkshayVerma @okicici
ham,0,AnikaYadav @kbl
ham,0,MiraChoudhury @kbl
ham,0,AnviKapoor @kbl
ham,0,AkshayVerma @kbl
ham,0,RachitVerma @okicici
ham,0,rohnr @kbl
spam,1,AmairaSingh @okaxl
ham,0,SarthakGupta @oksbi
ham,0,SamarVerma @oksbi
ham,0,AashviPatel @idbi
ham,0,AmritaThakur @oksbi
ham,0,KrishaPatel @okicici
ham,0,MohitJain @kbl
ham,0,NehaThakur @okicici
ham,0,AhaanSharma @okicici
ham,0,SohamKapoor @okaxl
ham,0,AdvikaMehta @oksbi
ham,0,PranavGupta @kbl
ham,0,RiaTiwari @idbi
spam,1,AarohiShah @oksbi
ham,0,AashviPatel @okaxl
ham,0,TaraChoudhury @okicici
spam,1,AdvikaMehta @okhdfc
ham,0,AbhinavGupta @okicici
ham,0,RitikaKapoor @okaxl
ham,0,AryanGupta @okhdfc
ham,0,VivaanMehta @okicici
ham,0,ArnavSingh @okicici
ham,0,DhruvMehta @oksbi
ham,0,rjk @okicici
ham,0,MohitJain @kbl
ham,0,AryanGupta @okybl
ham,0,AnviKapoor @okaxl
ham,0,RheaBhat @okhdfc
ham,0,AryanGupta @idbi
ham,0,MiraChoudhury @okicici
ham,0,AnanyaBhat @kbl
ham,0,YashJoshi @okybl
ham,0,AnayaMishra @kbl
ham,0,IshaniDesai @okhdfc
ham,0,IshanSharma @okhdfc
ham,0,KabirKumar @okaxl
ham,0,AdvikaMehta @okaxl
ham,0,RushilReddy @okicici
ham,0,AvaniPatel @oksbi
ham,0,RishaanSharma @okaxl
ham,0,SohamKapoor @okybl
ham,0,KritikaSingh @okaxl
spam,1,happysng @okhdfc
ham,0,happysng @okaxl
ham,0,PrishaSharma @kbl
ham,0,NavyaVerma @okhdfc
ham,0,RuhiMehra @okhdfc
ham,0,KrishaPatel @okhdfc
ham,0,AnviKapoor @oksbi
ham,0,YashJoshi @kbl
ham,0,PrishaSharma @kbl
ham,0,SohamKapoor @okybl
ham,0,RuhanBansal @okaxl
ham,0,AmitJoshi @okaxl
ham,0,DishaKhanna @oksbi
ham,0,RishaanSharma @idbi
spam,1,AmitJoshi @okybl
ham,0,AnkitSharma @okhdfc
ham,0,RishaanSharma @idbi
ham,0,happysng @idbi
ham,0,AmairaSingh @kbl
ham,0,AvaniPatel @okhdfc
ham,0,ChaitanyaShah @idbi
ham,0,AaravKumar @okaxl
ham,0,ShivanshKumar @idbi
ham,0,SamarVerma @idbi
spam,1,RishaanSharma @kbl
ham,0,AnikaYadav @okicici
ham,0,PrishaSharma @okicici
ham,0,RheaBhat @kbl
ham,0,RitikaKapoor @okybl
ham,0,RachitVerma @okhdfc
ham,0,rohnr @okicici
ham,0,rachelGreen @idbi
ham,0,AarohiShah @okaxl
ham,0,MiraChoudhury @oksbi
ham,0,MiraChoudhury @okhdfc
ham,0,AryaTiwari @kbl
ham,0,SamarVerma @okaxl
spam,1,skylarShr @idbi
ham,0,vdty @oksbi
spam,1,VivaanMehta @kbl
ham,0,AkshayVerma @okhdfc
ham,0,SuhaniYadav @okaxl
ham,0,NavyaVerma @okaxl
ham,0,AmritaThakur @okicici
ham,0,IshikaReddy @okicici
ham,0,skylarShr @okicici
ham,0,DivyaAgarwal @oksbi
ham,0,VihaanSharma @kbl
ham,0,PrishaSharma @okicici
ham,0,AnayaMishra @okybl
ham,0,AdvaitSingh @idbi
ham,0,RitikaKapoor @kbl
ham,0,SwaraSingh @okhdfc
ham,0,AmairaSingh @idbi
ham,0,IshanSharma @okybl
ham,0,rahul @okicici
ham,0,AishaChoudhury @kbl
ham,0,BhavyaJain @oksbi
ham,0,SnehaThakur @idbi
ham,0,RiyaYadav @oksbi
ham,0,vdty @okaxl
ham,0,rohnr @okybl
ham,0,IshitaChauhan @okhdfc
spam,1,RushilReddy @okhdfc
spam,1,ShreyaKhanna @oksbi
ham,0,SnehaThakur @okhdfc
ham,0,AaravKumar @okhdfc
ham,0,RushilReddy @okybl
ham,0,BhavyaJain @okicici
ham,0,AryaTiwari @okhdfc
spam,1,ShreyaKhanna @kbl
ham,0,AnviKapoor @idbi
ham,0,RushilReddy @okicici
ham,0,AnkitSharma @idbi
ham,0,RuhiMehra @idbi
ham,0,AnkitSharma @okhdfc
ham,0,RishaanSharma @okybl
ham,0,IshaniDesai @okaxl
spam,1,DhruvMehta @okybl
ham,0,KritikaSingh @kbl
ham,0,SuhaniYadav @okybl
spam,1,VanyaAgarwal @kbl
ham,0,AarohiShah @okaxl
ham,0,AnanyaBhat @okhdfc
ham,0,RheaBhat @idbi
ham,0,AbhinavGupta @okybl
ham,0,VanyaAgarwal @okicici
ham,0,KritikaSingh @okhdfc
ham,0,ZaraThakur @okhdfc
ham,0,AmritaThakur @kbl
ham,0,AdvikaMehta @kbl
spam,1,ZaraThakur @oksbi
ham,0,KairaKapoor @idbi
ham,0,YugKapoor @okybl
ham,0,ArnavSingh @okhdfc
ham,0,AmritaThakur @idbi
ham,0,SaanviMehta @okybl
ham,0,DhruvMehta @okhdfc
spam,1,AhaanSharma @oksbi
ham,0,DhruvMehta @okicici
ham,0,skylarShr @okhdfc
ham,0,IshanSharma @okybl
ham,0,AdvikaMehta @okaxl
ham,0,DishaKhanna @okybl
ham,0,IshitaChauhan @okicici
ham,0,RahulKumar @kbl
ham,0,SarthakGupta @okybl
spam,1,RachitVerma @okybl
ham,0,AhaanSharma @idbi
ham,0,NavyaVerma @okybl
ham,0,RheaBhat @okhdfc
ham,0,IshanSharma @kbl
ham,0,SaanviMehta @oksbi
ham,0,ZaraThakur @okybl
ham,0,MohitJain @oksbi
ham,0,RushilReddy @kbl
ham,0,AkshayVerma @okybl
ham,0,KrishaPatel @okicici
ham,0,ZoyaSingh @kbl
ham,0,AdvikaMehta @okicici
ham,0,AaravKumar @okaxl
ham,0,AmairaSingh @idbi
ham,0,PranavGupta @kbl
ham,0,RachitVerma @idbi
ham,0,YugKapoor @oksbi
ham,0,SuhaniYadav @okhdfc
ham,0,YashJoshi @okhdfc
ham,0,RitikaKapoor @okicici
ham,0,AnanyaBhat @kbl
ham,0,rachelGreen @oksbi
ham,0,PranavGupta @okicici
ham,0,AkshayVerma @okybl
ham,0,ChaitanyaShah @okhdfc
ham,0,rjk @kbl
ham,0,AhaanSharma @okhdfc
spam,1,AnkitSharma @okybl
ham,0,AryanGupta @oksbi
ham,0,AnikaYadav @oksbi
spam,1,RishaanSharma @idbi
ham,0,SiyaShah @idbi
ham,0,TrishaTiwari @kbl
spam,1,AdvikaMehta @okicici
spam,1,DishaKhanna @okaxl
spam,1,KabirKumar @oksbi
ham,0,RishaanSharma @okaxl
ham,0,SanyaJoshi @kbl
ham,0,AaryanJain @okhdfc
ham,0,RiaTiwari @kbl
spam,1,SuhaniYadav @idbi
ham,0,ChaitanyaShah @kbl
spam,1,IshitaChauhan @idbi
spam,1,AvaniPatel @idbi
ham,0,RushilReddy @okhdfc
ham,0,RuhiMehra @oksbi
ham,0,AvyaanBansal @okhdfc
ham,0,RuhiMehra @okicici
spam,1,SnehaThakur @okhdfc
ham,0,KabirKumar @okaxl
ham,0,RishaanSharma @oksbi
ham,0,PrishaSharma @okhdfc
ham,0,NavyaVerma @okhdfc
ham,0,RiaTiwari @idbi
ham,0,ArnavSingh @idbi
ham,0,AashviPatel @oksbi
ham,0,AnayaMishra @okhdfc
ham,0,SamarVerma @okhdfc
spam,1,AishaChoudhury @okicici
ham,0,PrishaSharma @oksbi
ham,0,NavyaVerma @okybl
ham,0,rahul @okaxl
ham,0,rachelGreen @okicici
ham,0,KairaKapoor @idbi
ham,0,ShivanshKumar @okaxl
ham,0,SanyaJoshi @idbi
ham,0,AdvaitSingh @okybl
ham,0,ZoyaSingh @okicici
ham,0,RiyaYadav @okicici
ham,0,SarthakGupta @okaxl
ham,0,AaryanJain @kbl
ham,0,RiyaYadav @okaxl
spam,1,KritikaSingh @okybl
ham,0,RiyaYadav @oksbi
ham,0,MohitJain @kbl
ham,0,NehaThakur @kbl
ham,0,ShivanshKumar @idbi
ham,0,ArnavSingh @okicici
ham,0,AryanGupta @okybl
ham,0,RiaTiwari @oksbi
ham,0,happysng @okybl
ham,0,KrishaPatel @okicici
ham,0,happysng @kbl
ham,0,RachitVerma @kbl
spam,1,PranavGupta @idbi
spam,1,happysng @okaxl
ham,0,ShreyaKhanna @oksbi
ham,0,KairaKapoor @okaxl
ham,0,AyushKumar @okicici
ham,0,NavyaVerma @kbl
ham,0,skylarShr @oksbi
ham,0,AdvikaMehta @okhdfc
ham,0,NehaThakur @okaxl
ham,0,RitikaKapoor @okicici
ham,0,VanyaAgarwal @kbl
ham,0,AashviPatel @kbl
ham,0,TaraChoudhury @okhdfc
ham,0,ChaitanyaShah @okaxl
ham,0,DishaKhanna @okaxl
spam,1,SiyaShah @kbl
ham,0,RuhiMehra @kbl
ham,0,AaravKumar @okaxl
ham,0,AdvikaMehta @idbi
spam,1,YugKapoor @oksbi
ham,0,ChaitanyaShah @oksbi
ham,0,IshaniDesai @okaxl
ham,0,NehaThakur @kbl
ham,0,MohitJain @okaxl
spam,1,ChaitanyaShah @okicici
ham,0,SamarVerma @okhdfc
ham,0,rohnr @oksbi
ham,0,AishaChoudhury @idbi
ham,0,VanyaAgarwal @okhdfc
ham,0,SarthakGupta @okhdfc
spam,1,RheaBhat @idbi
ham,0,AdvaitSingh @idbi
ham,0,rjk @okhdfc
ham,0,sunnysng @kbl
ham,0,SarthakGupta @okaxl
ham,0,IshikaReddy @okhdfc
ham,0,ZaraThakur @idbi
ham,0,AryanGupta @okaxl
ham,0,SnehaThakur @kbl
ham,0,TrishaTiwari @okicici
ham,0,AarohiShah @okhdfc
ham,0,AyushKumar @oksbi
ham,0,KabirKumar @okhdfc
ham,0,VanyaAgarwal @okaxl
ham,0,RushilReddy @oksbi
spam,1,RuhiMehra @okicici
ham,0,RuhanBansal @oksbi
ham,0,MiraChoudhury @okhdfc
spam,1,AmitJoshi @okhdfc
ham,0,skylarShr @idbi
ham,0,AbhinavGupta @oksbi
ham,0,RheaBhat @oksbi
ham,0,SwaraSingh @okaxl
ham,0,AyushKumar @idbi
ham,0,ZaraThakur @okybl
ham,0,AdvikaMehta @okhdfc
ham,0,AaravKumar @okybl
ham,0,AvyaanBansal @kbl
ham,0,AmitJoshi @idbi
ham,0,SnehaThakur @okicici
ham,0,DishaKhanna @idbi
ham,0,vdty @okicici
ham,0,SnehaThakur @okicici
ham,0,RitikaKapoor @okicici
ham,0,TaraChoudhury @okybl
ham,0,YugKapoor @okaxl
ham,0,DivyaAgarwal @kbl
ham,0,ZaraThakur @okybl
spam,1,AmitJoshi @okaxl
ham,0,AaravKumar @okybl
ham,0,RushilReddy @oksbi
ham,0,MyraSahu @okhdfc
ham,0,KritikaSingh @oksbi
spam,1,SwaraSingh @idbi
ham,0,SuhaniYadav @oksbi
ham,0,AvyaanBansal @idbi
ham,0,vdty @idbi
ham,0,AmairaSingh @kbl
ham,0,SamarVerma @okybl
ham,0,AnkitSharma @idbi
ham,0,AryaTiwari @kbl
ham,0,rachelGreen @okybl
ham,0,PrishaSharma @idbi
ham,0,SarthakGupta @idbi
ham,0,sunnysng @okybl
ham,0,AbhinavGupta @kbl
ham,0,KritikaSingh @okaxl
ham,0,skylarShr @okicici
ham,0,MyraSahu @okhdfc
ham,0,AaryanJain @oksbi
ham,0,IshitaChauhan @okaxl
ham,0,MiraChoudhury @okicici
ham,0,AryaTiwari @kbl
ham,0,sunnysng @okybl
ham,0,ZaraThakur @okhdfc
ham,0,VivaanMehta @okaxl
ham,0,AbhinavGupta @idbi
spam,1,AashviPatel @kbl
ham,0,happysng @okybl
ham,0,VanyaAgarwal @oksbi
spam,1,rahul @idbi
ham,0,ChaitanyaShah @kbl
ham,0,rachelGreen @kbl
ham,0,AnikaYadav @okicici
ham,0,VihaanSharma @kbl
ham,0,IshikaReddy @okybl
ham,0,VivaanMehta @okicici
spam,1,AnkitSharma @okybl
ham,0,AnanyaBhat @kbl
ham,0,DhruvMehta @okicici
ham,0,TaraChoudhury @okaxl
ham,0,KritikaSingh @idbi
ham,0,RheaBhat @okicici
ham,0,RitikaKapoor @kbl
ham,0,sunnysng @okicici
ham,0,AhaanSharma @oksbi
ham,0,RuhiMehra @idbi
ham,0,AmitJoshi @okhdfc
spam,1,AarohiShah @kbl
ham,0,AarohiShah @idbi
ham,0,IshitaChauhan @oksbi
ham,0,VivaanMehta @oksbi
ham,0,KairaKapoor @idbi
ham,0,ZaraThakur @okaxl
spam,1,TaraChoudhury @kbl
ham,0,TaraChoudhury @okybl
spam,1,IshitaChauhan @okhdfc
ham,0,SamarVerma @oksbi
ham,0,RheaBhat @okaxl
ham,0,SohamKapoor @okhdfc
ham,0,rachelGreen @okicici
spam,1,RachitVerma @okicici
spam,1,RuhiMehra @okicici
ham,0,SohamKapoor @kbl
ham,0,ZaraThakur @idbi
ham,0,RitikaKapoor @okicici
ham,0,ShreyaKhanna @kbl
ham,0,VanyaAgarwal @kbl
ham,0,SarthakGupta @okicici
ham,0,MyraSahu @okhdfc
spam,1,SuhaniYadav @okhdfc
ham,0,ShivanshKumar @okybl
ham,0,SanyaJoshi @okicici
ham,0,IshaniDesai @oksbi
ham,0,AbhinavGupta @okhdfc
ham,0,IshitaChauhan @okybl
ham,0,ShanayaPatel @okhdfc
ham,0,sunnysng @okicici
ham,0,RushilReddy @idbi
ham,0,SohamKapoor @kbl
ham,0,SaanviMehta @kbl
ham,0,AarohiShah @okaxl
ham,0,NavyaVerma @okhdfc
ham,0,SiyaShah @oksbi
ham,0,rahul @okhdfc
ham,0,AashviPatel @kbl
ham,0,DivyaAgarwal @oksbi
ham,0,AarohiShah @okaxl
spam,1,ZaraThakur @okicici
ham,0,TrishaTiwari @okicici
ham,0,SarthakGupta @okhdfc
ham,0,AishaChoudhury @okaxl
ham,0,AryanGupta @oksbi
ham,0,YashJoshi @okicici
ham,0,MohitJain @okybl
ham,0,RiaTiwari @okybl
ham,0,RuhanBansal @okybl
ham,0,AaryanJain @okicici
ham,0,NavyaVerma @idbi
spam,1,AdvikaMehta @okhdfc
spam,1,MyraSahu @okybl
ham,0,RuhiMehra @oksbi
ham,0,SohamKapoor @okybl
ham,0,AvaniPatel @kbl
ham,0,IshaniDesai @okaxl
ham,0,AdvaitSingh @okicici
ham,0,rachelGreen @okaxl
ham,0,AryaTiwari @okhdfc
ham,0,rahul @okaxl
ham,0,RachitVerma @okybl
spam,1,RuhiMehra @okybl
ham,0,AbhinavGupta @kbl
ham,0,ShivanshKumar @okybl
ham,0,SnehaThakur @okhdfc
ham,0,skylarShr @okicici
ham,0,AnviKapoor @okybl
ham,0,AmitJoshi @idbi
ham,0,happysng @okaxl
ham,0,rjk @kbl
ham,0,AnkitSharma @okaxl
ham,0,AmitJoshi @okicici
ham,0,SarthakGupta @okybl
ham,0,YugKapoor @okaxl
spam,1,VihaanSharma @okaxl
ham,0,SnehaThakur @okaxl
spam,1,AdvaitSingh @okhdfc
ham,0,ShreyaKhanna @kbl
ham,0,MohitJain @okicici
ham,0,ZaraThakur @okaxl
ham,0,rachelGreen @idbi
ham,0,SaanviMehta @okicici
ham,0,KabirKumar @okhdfc
ham,0,AarohiShah @okaxl
ham,0,MyraSahu @kbl
ham,0,AnkitSharma @kbl
ham,0,RheaBhat @oksbi
spam,1,AkshayVerma @okybl
ham,0,VihaanSharma @okicici
ham,0,AaravKumar @okicici
ham,0,ShivanshKumar @oksbi
ham,0,AarohiShah @kbl
ham,0,VivaanMehta @kbl
ham,0,DishaKhanna @okaxl
spam,1,KairaKapoor @okhdfc
ham,0,IshikaReddy @idbi
ham,0,AkshayVerma @okaxl
ham,0,AyushKumar @okybl
spam,1,TaraChoudhury @okybl
ham,0,ShanayaPatel @okaxl
ham,0,AryaTiwari @okybl
